,subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
823,S-b250cc,A-029f69,08-11-2024,Ongoing,Enterprise,3,597.0,7164.0,False,True,False,False,annual,True
824,S-d11e9f,A-186a44,10-08-2024,Ongoing,Basic,20,380.0,4560.0,False,False,False,False,monthly,True
825,S-24a63d,A-712533,23-11-2023,Ongoing,Basic,36,684.0,8208.0,False,False,False,False,annual,True
826,S-aba835,A-5b1bcd,23-09-2023,02-11-2024,Basic,73,1387.0,16644.0,False,False,False,True,annual,True
827,S-a0c517,A-7f6b86,24-10-2023,Ongoing,Pro,59,2891.0,34692.0,False,True,False,False,monthly,True
828,S-c3cb12,A-ce550d,01-11-2024,Ongoing,Enterprise,54,10746.0,128952.0,False,False,False,False,annual,False
829,S-a88726,A-a33200,30-11-2024,Ongoing,Basic,29,551.0,6612.0,False,False,False,False,annual,True
830,S-d7ae8c,A-72799b,28-12-2023,Ongoing,Basic,20,380.0,4560.0,False,True,False,False,monthly,True
831,S-86fd71,A-0651a4,27-10-2024,Ongoing,Enterprise,60,11940.0,143280.0,False,False,False,False,annual,True
832,S-cac22d,A-19b2c8,06-08-2023,Ongoing,Basic,20,380.0,4560.0,False,False,False,False,annual,True
833,S-f463d3,A-acb7f7,24-03-2024,Ongoing,Enterprise,32,6368.0,76416.0,False,True,False,False,monthly,True
834,S-6ceec5,A-7e0a10,24-07-2024,Ongoing,Basic,46,874.0,10488.0,False,False,False,False,annual,True
835,S-9220c9,A-417d2f,23-06-2024,Ongoing,Pro,4,196.0,2352.0,False,False,False,False,monthly,True
836,S-d97185,A-592832,22-12-2024,Ongoing,Pro,37,1813.0,21756.0,False,False,False,False,annual,True
837,S-0e3b42,A-cb5333,02-06-2024,12-06-2024,Pro,33,1617.0,19404.0,False,False,True,True,annual,False
838,S-1ad0ca,A-ed510f,09-04-2024,Ongoing,Enterprise,42,8358.0,100296.0,False,False,False,False,annual,True
839,S-21e372,A-4e960a,23-09-2024,Ongoing,Basic,12,228.0,2736.0,False,False,False,False,monthly,True
840,S-05624a,A-c37cab,26-10-2024,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,annual,True
841,S-44a7c3,A-50f3f7,23-10-2024,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,monthly,True
842,S-a9e864,A-44dc83,24-09-2024,Ongoing,Basic,17,0.0,0.0,True,False,False,False,annual,True
843,S-5e558a,A-10b8f2,07-10-2023,Ongoing,Enterprise,47,9353.0,112236.0,False,False,False,False,annual,True
844,S-ea5984,A-977ca0,20-02-2023,Ongoing,Enterprise,6,1194.0,14328.0,False,False,False,False,annual,True
845,S-d6d433,A-5247b3,14-06-2024,19-11-2024,Basic,16,0.0,0.0,True,False,False,True,annual,True
846,S-d93967,A-075038,11-01-2024,Ongoing,Pro,50,2450.0,29400.0,False,False,False,False,monthly,False
847,S-0e8ae2,A-4814a3,24-11-2024,Ongoing,Pro,87,0.0,0.0,True,False,False,False,monthly,True
848,S-5eb846,A-2789e3,10-12-2024,Ongoing,Pro,11,539.0,6468.0,False,False,False,False,monthly,False
849,S-472fda,A-883b7d,19-08-2024,Ongoing,Pro,27,1323.0,15876.0,False,False,False,False,annual,True
850,S-afc4cb,A-86fc1d,16-10-2024,Ongoing,Basic,26,494.0,5928.0,False,False,False,False,monthly,True
851,S-a69aed,A-0b0d6d,30-12-2024,Ongoing,Basic,3,57.0,684.0,False,False,False,False,monthly,True
852,S-41f762,A-faa28c,15-02-2024,Ongoing,Basic,48,0.0,0.0,True,False,False,False,monthly,True
853,S-853f5d,A-bcf664,01-12-2023,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,monthly,True
854,S-35a22f,A-b07b56,19-12-2024,Ongoing,Pro,34,1666.0,19992.0,False,False,False,False,annual,True
855,S-fd04d6,A-b07346,28-12-2024,Ongoing,Enterprise,51,0.0,0.0,True,False,False,False,annual,True
856,S-5ed35a,A-32fb14,16-03-2024,21-04-2024,Basic,47,893.0,10716.0,False,False,False,True,monthly,True
857,S-2ddf94,A-19b2c8,05-01-2024,Ongoing,Enterprise,20,3980.0,47760.0,False,False,False,False,annual,False
858,S-02be35,A-e08cd3,01-10-2024,21-12-2024,Pro,67,3283.0,39396.0,False,False,False,True,monthly,True
859,S-6e0edc,A-a1b80b,07-09-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,annual,True
860,S-01990c,A-d62e02,22-11-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,monthly,True
861,S-28eb12,A-d535f6,20-11-2024,Ongoing,Pro,12,588.0,7056.0,False,False,False,False,monthly,False
862,S-5e06b2,A-5247b3,17-04-2024,Ongoing,Pro,16,0.0,0.0,True,False,False,False,monthly,True
863,S-a01aad,A-5f7781,14-10-2024,Ongoing,Enterprise,22,4378.0,52536.0,False,False,False,False,monthly,True
864,S-e42331,A-94f8c9,25-07-2024,Ongoing,Enterprise,23,0.0,0.0,True,False,False,False,annual,True
865,S-36ee88,A-fabe19,23-11-2024,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,monthly,True
866,S-b147b9,A-fce879,13-12-2024,Ongoing,Basic,21,399.0,4788.0,False,False,False,False,annual,True
867,S-fc44ed,A-f5641b,23-05-2024,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,annual,True
868,S-3ee7c3,A-cdf020,06-04-2024,10-11-2024,Enterprise,23,4577.0,54924.0,False,False,False,True,monthly,False
869,S-7a9d40,A-157070,18-12-2024,26-12-2024,Basic,38,722.0,8664.0,False,False,False,True,annual,True
870,S-53d6be,A-993085,11-05-2024,Ongoing,Enterprise,31,0.0,0.0,True,False,False,False,monthly,True
871,S-dbd6b9,A-cea1f0,19-11-2024,Ongoing,Pro,8,0.0,0.0,True,False,False,False,annual,True
872,S-e63c67,A-1f7acb,03-07-2024,Ongoing,Pro,64,3136.0,37632.0,False,False,False,False,annual,True
873,S-82eb3e,A-49b828,18-07-2024,Ongoing,Enterprise,6,1194.0,14328.0,False,False,False,False,annual,False
874,S-5a18e5,A-3d957b,05-08-2024,Ongoing,Enterprise,14,2786.0,33432.0,False,True,False,False,monthly,True
875,S-193d88,A-4437e4,12-10-2024,Ongoing,Enterprise,6,1194.0,14328.0,False,True,True,False,annual,True
876,S-29b014,A-a1b80b,15-07-2024,Ongoing,Pro,36,1764.0,21168.0,False,False,False,False,annual,True
877,S-7ce677,A-2e4581,20-10-2024,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,monthly,True
878,S-7f7e38,A-bb1486,13-11-2024,Ongoing,Pro,42,2058.0,24696.0,False,False,False,False,monthly,True
879,S-c5723e,A-544d0a,27-06-2024,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,annual,True
880,S-388190,A-d40bf7,27-12-2024,Ongoing,Enterprise,59,11741.0,140892.0,False,False,False,False,annual,False
881,S-da0fb6,A-d77f4c,04-07-2024,Ongoing,Enterprise,55,10945.0,131340.0,False,False,False,False,monthly,True
882,S-95c467,A-c37601,02-11-2024,Ongoing,Pro,10,490.0,5880.0,False,False,False,False,annual,True
883,S-15a058,A-9208f0,29-09-2023,03-04-2024,Pro,2,98.0,1176.0,False,False,False,True,monthly,True
884,S-67474a,A-7d514c,13-06-2024,Ongoing,Pro,17,833.0,9996.0,False,False,False,False,monthly,True
885,S-8c767b,A-b07b56,03-12-2024,09-12-2024,Enterprise,29,0.0,0.0,True,False,False,True,monthly,True
886,S-5bde76,A-cb5333,08-09-2024,Ongoing,Pro,33,1617.0,19404.0,False,False,False,False,monthly,True
887,S-746e1b,A-90a8c8,17-09-2024,Ongoing,Enterprise,73,14527.0,174324.0,False,False,False,False,annual,True
888,S-460deb,A-832ec2,27-11-2024,Ongoing,Enterprise,22,4378.0,52536.0,False,True,False,False,annual,False
889,S-62af97,A-05f0e5,30-06-2023,Ongoing,Pro,46,2254.0,27048.0,False,False,False,False,annual,False
890,S-7b01d4,A-cbbe12,08-06-2024,Ongoing,Pro,49,2401.0,28812.0,False,True,False,False,monthly,True
891,S-59f6b6,A-dec005,10-11-2024,Ongoing,Basic,21,399.0,4788.0,False,True,False,False,monthly,False
892,S-8013f6,A-6a7c9d,11-12-2024,20-12-2024,Basic,47,893.0,10716.0,False,False,False,True,monthly,True
893,S-dcd084,A-d27f50,05-12-2024,09-12-2024,Enterprise,48,9552.0,114624.0,False,False,False,True,annual,True
894,S-8e6903,A-bd4708,15-09-2024,Ongoing,Basic,37,703.0,8436.0,False,False,False,False,monthly,False
895,S-a96f6c,A-b30291,23-10-2024,Ongoing,Pro,13,0.0,0.0,True,False,False,False,monthly,True
896,S-7730b1,A-e51ec7,01-05-2024,Ongoing,Pro,4,196.0,2352.0,False,False,False,False,annual,True
897,S-62f048,A-c45b23,13-02-2024,Ongoing,Pro,7,343.0,4116.0,False,False,False,False,monthly,True
898,S-4f56f5,A-922109,13-11-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,monthly,True
899,S-851743,A-443b7c,27-10-2024,Ongoing,Pro,13,637.0,7644.0,False,True,False,False,monthly,True
900,S-8bfab5,A-af0cd2,30-05-2024,14-12-2024,Pro,19,931.0,11172.0,False,False,False,True,monthly,True
901,S-f5d8ce,A-756192,27-10-2023,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,monthly,False
902,S-58a152,A-90a8c8,03-12-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,monthly,False
903,S-ec41f7,A-8bde0c,13-12-2024,Ongoing,Enterprise,19,3781.0,45372.0,False,True,False,False,monthly,True
904,S-8a4156,A-5a184f,31-08-2023,Ongoing,Pro,19,0.0,0.0,True,False,False,False,annual,True
905,S-b0af8f,A-ff79f2,17-10-2024,Ongoing,Enterprise,8,0.0,0.0,True,False,False,False,monthly,True
906,S-6cafdf,A-6f8ad2,27-12-2024,Ongoing,Pro,7,343.0,4116.0,False,False,False,False,annual,False
907,S-708924,A-7a0d69,12-09-2024,Ongoing,Basic,22,0.0,0.0,True,False,False,False,annual,True
908,S-fced99,A-39b19f,03-10-2024,Ongoing,Enterprise,42,0.0,0.0,True,False,False,False,monthly,True
909,S-8c61f4,A-72799b,17-04-2024,Ongoing,Basic,34,646.0,7752.0,False,False,False,False,annual,False
910,S-2daa17,A-c62e55,05-05-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,monthly,True
911,S-81fe83,A-b48f73,15-11-2024,Ongoing,Basic,80,1520.0,18240.0,False,False,False,False,monthly,True
912,S-53f831,A-82861f,29-07-2024,Ongoing,Basic,41,779.0,9348.0,False,False,False,False,monthly,False
913,S-fe0c52,A-6f8ad2,22-07-2024,Ongoing,Basic,29,0.0,0.0,True,False,False,False,monthly,False
914,S-6d3f0b,A-82d8a6,16-12-2024,Ongoing,Basic,36,684.0,8208.0,False,False,False,False,annual,True
915,S-25b756,A-d82ef9,30-07-2024,Ongoing,Pro,58,2842.0,34104.0,False,True,False,False,annual,True
916,S-c899a3,A-2446e3,21-01-2024,Ongoing,Pro,27,1323.0,15876.0,False,False,True,False,monthly,True
917,S-05ef15,A-d42431,24-10-2024,Ongoing,Basic,35,665.0,7980.0,False,False,False,False,monthly,True
918,S-8ececc,A-533452,15-12-2024,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,annual,True
919,S-a24db6,A-96215d,13-09-2024,Ongoing,Enterprise,14,2786.0,33432.0,False,True,False,False,monthly,True
920,S-9acc7f,A-4437e4,10-07-2024,Ongoing,Enterprise,16,3184.0,38208.0,False,False,False,False,monthly,True
921,S-bb1a91,A-5c046d,18-08-2024,Ongoing,Basic,93,1767.0,21204.0,False,False,False,False,annual,True
922,S-80c296,A-e888d1,19-12-2024,Ongoing,Pro,17,833.0,9996.0,False,False,False,False,monthly,True
923,S-275d57,A-b3fe05,11-11-2024,Ongoing,Basic,15,285.0,3420.0,False,False,False,False,monthly,True
924,S-6ca46a,A-0cc442,25-09-2024,Ongoing,Enterprise,53,10547.0,126564.0,False,True,False,False,annual,True
925,S-98845b,A-db5e9e,15-11-2024,Ongoing,Basic,42,798.0,9576.0,False,False,False,False,annual,True
926,S-fb285f,A-82d8a6,22-12-2024,Ongoing,Basic,32,608.0,7296.0,False,False,False,False,annual,True
927,S-da9f05,A-151c9a,08-05-2023,Ongoing,Pro,23,1127.0,13524.0,False,False,True,False,annual,True
928,S-9f38a5,A-cc102e,30-05-2024,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,monthly,True
929,S-dc7143,A-3ce5b8,28-04-2024,Ongoing,Enterprise,14,2786.0,33432.0,False,False,False,False,monthly,True
930,S-68ecd5,A-684255,18-08-2024,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,True
931,S-601bbe,A-0532a9,26-11-2024,Ongoing,Pro,21,1029.0,12348.0,False,True,False,False,monthly,False
932,S-a34e37,A-10b8da,27-04-2024,Ongoing,Enterprise,23,0.0,0.0,True,False,False,False,annual,True
933,S-0a70a3,A-5b051a,21-10-2024,24-12-2024,Basic,22,418.0,5016.0,False,False,False,True,annual,True
934,S-de543d,A-1e50e0,25-04-2023,13-01-2024,Enterprise,19,0.0,0.0,True,False,False,True,annual,True
935,S-084e4f,A-054577,22-11-2024,Ongoing,Basic,25,475.0,5700.0,False,False,False,False,annual,False
936,S-febd10,A-e61e98,05-01-2024,Ongoing,Pro,32,0.0,0.0,True,False,False,False,annual,True
937,S-25a969,A-c9bb3e,02-06-2024,Ongoing,Basic,15,285.0,3420.0,False,False,False,False,annual,True
938,S-5d299e,A-560d27,25-10-2024,Ongoing,Enterprise,23,4577.0,54924.0,False,False,False,False,monthly,True
939,S-5a1fc3,A-05d3b3,29-01-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,monthly,True
940,S-af854c,A-cab532,16-02-2024,Ongoing,Enterprise,58,0.0,0.0,True,False,False,False,annual,True
941,S-70b1cf,A-4ae22a,24-09-2024,Ongoing,Basic,28,532.0,6384.0,False,False,False,False,monthly,True
942,S-feaca1,A-2ebb4b,03-10-2023,Ongoing,Enterprise,65,12935.0,155220.0,False,False,False,False,monthly,True
943,S-f1aa04,A-7f4db3,24-07-2023,Ongoing,Pro,7,343.0,4116.0,False,False,False,False,monthly,True
944,S-ca0eb1,A-6e08f3,25-07-2023,Ongoing,Enterprise,24,0.0,0.0,True,False,False,False,monthly,True
945,S-a4b1af,A-17939a,26-12-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,monthly,True
946,S-b15faf,A-3a5ad8,15-05-2024,Ongoing,Basic,95,1805.0,21660.0,False,False,False,False,monthly,True
947,S-108282,A-49b828,26-03-2024,Ongoing,Pro,30,1470.0,17640.0,False,False,False,False,annual,True
948,S-9b623b,A-712426,08-12-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,annual,True
949,S-b28ec2,A-ee42db,03-11-2023,Ongoing,Basic,33,627.0,7524.0,False,False,False,False,monthly,False
950,S-d1ef4d,A-3a5ad8,18-12-2023,Ongoing,Enterprise,9,0.0,0.0,True,False,False,False,annual,True
951,S-c4a98e,A-ced9aa,16-12-2024,Ongoing,Enterprise,5,995.0,11940.0,False,False,False,False,monthly,True
952,S-bff8c5,A-202b67,18-07-2024,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,monthly,True
953,S-3401bf,A-1619f8,09-06-2024,Ongoing,Enterprise,55,10945.0,131340.0,False,False,False,False,annual,True
954,S-a583df,A-84ebe4,07-08-2024,Ongoing,Enterprise,45,8955.0,107460.0,False,False,False,False,annual,True
955,S-f80617,A-d4ac0e,28-10-2024,16-12-2024,Basic,18,342.0,4104.0,False,False,False,True,annual,True
956,S-e7e013,A-241e75,07-08-2024,Ongoing,Basic,18,342.0,4104.0,False,False,False,False,monthly,False
957,S-4d2392,A-e61e98,05-11-2023,Ongoing,Pro,19,931.0,11172.0,False,True,False,False,monthly,False
958,S-f6b264,A-4a4c2d,02-02-2024,Ongoing,Pro,54,2646.0,31752.0,False,False,False,False,monthly,False
959,S-c8fd93,A-0354fe,16-11-2024,20-11-2024,Basic,34,646.0,7752.0,False,True,False,True,monthly,True
960,S-f60667,A-b7ef83,18-09-2024,Ongoing,Enterprise,5,995.0,11940.0,False,True,False,False,annual,True
961,S-8e602b,A-a33200,26-10-2024,Ongoing,Pro,29,1421.0,17052.0,False,False,False,False,monthly,False
962,S-2ba4ee,A-cab532,21-05-2024,Ongoing,Basic,20,0.0,0.0,True,False,False,False,annual,True
963,S-ed75af,A-1f0636,09-06-2024,Ongoing,Pro,105,5145.0,61740.0,False,True,False,False,monthly,True
964,S-214d98,A-560d27,01-06-2024,Ongoing,Pro,23,1127.0,13524.0,False,False,False,False,annual,False
965,S-343642,A-3cc791,31-01-2024,Ongoing,Basic,25,0.0,0.0,True,False,False,False,annual,False
966,S-f5c7b2,A-f44180,25-03-2023,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,True
967,S-33df6f,A-0baac2,11-12-2024,12-12-2024,Enterprise,14,2786.0,33432.0,False,False,False,True,monthly,True
968,S-9225ac,A-eafc6e,28-09-2024,Ongoing,Pro,31,0.0,0.0,True,False,False,False,annual,True
969,S-a332ba,A-69b156,15-04-2024,09-07-2024,Pro,7,343.0,4116.0,False,False,False,True,annual,False
970,S-c2168a,A-37f969,22-08-2024,Ongoing,Basic,30,570.0,6840.0,False,False,False,False,monthly,True
971,S-31090f,A-328bd0,20-08-2024,Ongoing,Basic,18,342.0,4104.0,False,False,False,False,monthly,False
972,S-f316d5,A-f25509,26-12-2024,Ongoing,Basic,57,1083.0,12996.0,False,False,True,False,annual,True
973,S-6d0817,A-fa2041,19-08-2024,Ongoing,Pro,21,1029.0,12348.0,False,False,False,False,monthly,True
974,S-b63db8,A-faa28c,18-09-2024,Ongoing,Enterprise,48,9552.0,114624.0,False,False,False,False,monthly,False
975,S-cfcd07,A-4a267b,29-08-2024,Ongoing,Basic,25,0.0,0.0,True,False,False,False,annual,True
976,S-c192eb,A-ff79f2,19-10-2024,Ongoing,Enterprise,83,16517.0,198204.0,False,False,False,False,monthly,True
977,S-bfc0f8,A-7cfe77,10-08-2024,Ongoing,Basic,69,1311.0,15732.0,False,False,False,False,monthly,True
978,S-90525e,A-ed510f,21-04-2024,Ongoing,Enterprise,42,8358.0,100296.0,False,False,False,False,annual,True
979,S-4d9bfd,A-2bc93d,31-08-2024,Ongoing,Enterprise,14,0.0,0.0,True,False,False,False,annual,True
980,S-741431,A-6e7827,30-08-2024,Ongoing,Enterprise,11,2189.0,26268.0,False,False,False,False,monthly,True
981,S-c3660c,A-779e4e,18-07-2024,Ongoing,Pro,5,245.0,2940.0,False,False,False,False,monthly,True
982,S-9a8d01,A-751c58,30-08-2024,Ongoing,Pro,33,1617.0,19404.0,False,True,False,False,monthly,False
983,S-18e3a5,A-c43359,25-11-2024,28-11-2024,Basic,38,722.0,8664.0,False,False,False,True,annual,True
984,S-a04ba5,A-afa505,02-06-2024,Ongoing,Enterprise,70,13930.0,167160.0,False,False,False,False,annual,True
985,S-be601b,A-8ae05d,07-07-2024,Ongoing,Basic,86,1634.0,19608.0,False,False,False,False,monthly,True
986,S-951de6,A-ccb686,04-05-2024,10-10-2024,Basic,10,190.0,2280.0,False,False,False,True,annual,True
987,S-665df9,A-a0ca4e,28-10-2024,Ongoing,Pro,11,539.0,6468.0,False,False,False,False,annual,True
988,S-a0f3f7,A-c37cab,30-07-2024,Ongoing,Enterprise,21,4179.0,50148.0,False,False,False,False,annual,True
989,S-e090ae,A-e2cd1b,25-05-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,annual,True
990,S-dad08c,A-977ca0,14-04-2024,Ongoing,Pro,20,0.0,0.0,True,False,False,False,monthly,True
991,S-053142,A-ffc04f,06-11-2024,Ongoing,Basic,16,304.0,3648.0,False,False,False,False,monthly,True
992,S-5a6941,A-4a267b,22-09-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,monthly,True
993,S-856241,A-32fb14,12-09-2023,Ongoing,Basic,26,494.0,5928.0,False,False,False,False,monthly,True
994,S-eaa2c2,A-2ebb4b,06-05-2024,Ongoing,Basic,41,779.0,9348.0,False,False,False,False,monthly,True
995,S-e567db,A-716841,14-05-2024,Ongoing,Enterprise,45,0.0,0.0,True,False,False,False,annual,True
996,S-94fc5d,A-86902e,30-07-2023,Ongoing,Basic,34,0.0,0.0,True,False,False,False,monthly,True
997,S-474b5a,A-05d3b3,26-11-2023,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,annual,False
998,S-bf304b,A-89ee83,27-12-2024,Ongoing,Enterprise,18,3582.0,42984.0,False,False,False,False,monthly,True
999,S-b22602,A-b9f5b1,04-05-2024,29-09-2024,Enterprise,39,0.0,0.0,True,False,False,True,annual,True
1000,S-09c11e,A-19b2c8,12-07-2023,Ongoing,Basic,20,380.0,4560.0,False,False,False,False,annual,False
1001,S-13d6d1,A-ff79f2,28-07-2024,Ongoing,Pro,10,490.0,5880.0,False,False,False,False,monthly,False
1002,S-9eda4d,A-524364,31-12-2024,Ongoing,Enterprise,3,0.0,0.0,True,False,False,False,monthly,True
1003,S-779baa,A-eafc6e,30-10-2024,Ongoing,Basic,30,0.0,0.0,True,False,False,False,monthly,True
1004,S-20952f,A-d82ef9,10-09-2024,Ongoing,Pro,26,1274.0,15288.0,False,False,False,False,annual,True
1005,S-d2fae0,A-2789e3,10-10-2024,Ongoing,Enterprise,11,0.0,0.0,True,False,False,False,monthly,True
1006,S-0206eb,A-883b7d,26-04-2024,Ongoing,Basic,31,589.0,7068.0,False,False,False,False,monthly,True
1007,S-3bd95c,A-51ec1b,12-11-2024,Ongoing,Enterprise,17,3383.0,40596.0,False,True,False,False,annual,True
1008,S-88cb91,A-cab532,16-12-2024,Ongoing,Pro,35,1715.0,20580.0,False,False,False,False,annual,True
1009,S-bb45bb,A-b07346,22-12-2024,Ongoing,Enterprise,51,10149.0,121788.0,False,False,False,False,annual,False
1010,S-5c631b,A-b7ef83,01-07-2024,Ongoing,Enterprise,26,5174.0,62088.0,False,False,False,False,annual,False
1011,S-6f6fca,A-560d27,07-11-2024,Ongoing,Enterprise,50,0.0,0.0,True,True,False,False,annual,True
1012,S-b6ab32,A-dbc825,08-04-2024,05-08-2024,Enterprise,19,3781.0,45372.0,False,False,False,True,annual,True
1013,S-9a6596,A-503d5a,21-10-2023,Ongoing,Basic,49,931.0,11172.0,False,False,True,False,monthly,True
1014,S-8e5df4,A-b3fe05,04-11-2024,Ongoing,Basic,15,285.0,3420.0,False,False,False,False,monthly,True
1015,S-d2624d,A-4e0e85,19-07-2024,Ongoing,Pro,6,294.0,3528.0,False,False,False,False,annual,False
1016,S-3c1038,A-30b4ca,13-08-2024,Ongoing,Pro,86,0.0,0.0,True,False,False,False,monthly,True
1017,S-ee53e8,A-1b9609,03-09-2024,Ongoing,Basic,17,323.0,3876.0,False,False,False,False,annual,True
1018,S-11eef4,A-5c046d,23-07-2024,Ongoing,Pro,93,4557.0,54684.0,False,False,False,False,annual,True
1019,S-9a065e,A-92a3af,24-11-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,monthly,True
1020,S-7a2991,A-4d1e75,14-11-2024,Ongoing,Pro,39,1911.0,22932.0,False,False,False,False,annual,True
1021,S-ca136e,A-cb5333,09-04-2024,Ongoing,Basic,44,836.0,10032.0,False,False,False,False,monthly,True
1022,S-52b9a9,A-86902e,12-04-2024,Ongoing,Enterprise,34,6766.0,81192.0,False,True,False,False,annual,True
1023,S-712e04,A-cc98bc,20-09-2024,Ongoing,Basic,32,0.0,0.0,True,False,False,False,monthly,True
1024,S-70e232,A-331424,24-01-2024,Ongoing,Enterprise,11,2189.0,26268.0,False,False,False,False,annual,True
1025,S-04911c,A-bc87bc,01-12-2024,15-12-2024,Pro,3,0.0,0.0,True,False,False,True,annual,True
1026,S-384681,A-e08cd3,25-12-2024,Ongoing,Basic,67,1273.0,15276.0,False,False,True,False,annual,True
1027,S-875cf3,A-54ecc2,29-04-2024,Ongoing,Enterprise,30,5970.0,71640.0,False,False,False,False,monthly,True
1028,S-335e1e,A-22f2df,24-12-2024,Ongoing,Pro,40,1960.0,23520.0,False,False,False,False,monthly,True
1029,S-da8d5f,A-55f257,06-03-2024,Ongoing,Pro,14,686.0,8232.0,False,False,False,False,monthly,True
1030,S-8cd315,A-c1e51e,19-11-2024,Ongoing,Enterprise,55,10945.0,131340.0,False,False,False,False,monthly,True
1031,S-0bb284,A-b07b56,16-12-2024,Ongoing,Pro,27,1323.0,15876.0,False,False,False,False,monthly,False
1032,S-0283b5,A-443f6f,10-12-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,annual,True
1033,S-9a8f71,A-a7bd4b,19-03-2023,Ongoing,Pro,8,392.0,4704.0,False,False,False,False,annual,True
