,ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
1498,T-4d4a28,A-fd9422,14-07-2023,14-07-2023 23:00,23,medium,162,4.0,False
1499,T-141bed,A-50f3f7,16-12-2023,17-12-2023 06:00,30,low,2,-1.0,False
1500,T-ca5ab4,A-53f4e3,24-09-2024,25-09-2024 15:00,39,urgent,98,5.0,False
1501,T-74be0c,A-bcf664,16-11-2024,16-11-2024 02:00,2,high,4,4.0,False
1502,T-2968aa,A-016043,11-12-2024,13-12-2024 11:00,59,low,143,-1.0,False
1503,T-9fff22,A-b07346,08-03-2024,10-03-2024 04:00,52,medium,162,-1.0,False
1504,T-6503b3,A-9123ac,19-12-2023,21-12-2023 18:00,66,high,24,5.0,False
1505,T-2e478d,A-6965e1,19-06-2023,20-06-2023 18:00,42,medium,175,-1.0,False
1506,T-6d8847,A-3a5ad8,16-07-2023,18-07-2023 02:00,50,urgent,27,-1.0,False
1507,T-245f39,A-e3bd71,30-06-2023,30-06-2023 19:00,19,urgent,105,-1.0,False
1508,T-c3e2dd,A-202b67,26-06-2024,28-06-2024 21:00,69,medium,109,4.0,False
1509,T-a32345,A-503d5a,20-11-2024,20-11-2024 07:00,7,medium,54,-1.0,False
1510,T-42f9b6,A-bcf664,12-05-2023,12-05-2023 12:00,12,urgent,172,-1.0,False
1511,T-399cd5,A-5247b3,30-03-2023,30-03-2023 23:00,23,urgent,62,3.0,False
1512,T-5c4e0b,A-c608c8,23-09-2023,25-09-2023 12:00,60,medium,39,3.0,False
1513,T-611dd2,A-86902e,22-07-2023,23-07-2023 05:00,29,medium,166,3.0,False
1514,T-b48c61,A-2789e3,10-11-2024,12-11-2024 21:00,69,medium,74,4.0,False
1515,T-34025b,A-5c9849,15-07-2023,17-07-2023 22:00,70,urgent,104,-1.0,False
1516,T-a0a7fe,A-55f257,27-02-2023,28-02-2023 07:00,31,medium,160,-1.0,False
1517,T-8c66ed,A-7c83a1,20-09-2023,22-09-2023 17:00,65,low,38,4.0,False
1518,T-6e55e5,A-0f7d77,05-06-2023,06-06-2023 03:00,27,high,48,5.0,False
1519,T-526bb5,A-1986ca,10-08-2024,11-08-2024 17:00,41,high,135,-1.0,False
1520,T-c25880,A-9289f6,01-06-2023,02-06-2023 11:00,35,medium,59,5.0,False
1521,T-c87e58,A-716841,11-12-2023,13-12-2023 16:00,64,low,102,5.0,False
1522,T-8d611d,A-2e3bad,08-02-2023,09-02-2023 07:00,31,medium,125,3.0,False
1523,T-a7ddd2,A-1ac5e0,29-03-2023,31-03-2023 12:00,60,high,169,-1.0,False
1524,T-e44461,A-7f29a7,08-07-2024,09-07-2024 00:00,24,urgent,5,4.0,False
1525,T-b2d025,A-3793ee,26-06-2024,27-06-2024 20:00,44,low,176,-1.0,False
1526,T-65a10b,A-ad3abd,16-08-2023,16-08-2023 13:00,13,medium,12,3.0,False
1527,T-0c9c88,A-0baac2,10-07-2024,12-07-2024 05:00,53,high,89,5.0,False
1528,T-0eef43,A-fa2041,30-03-2024,30-03-2024 16:00,16,low,99,3.0,False
1529,T-662a1c,A-e19ff6,01-02-2023,02-02-2023 08:00,32,urgent,74,5.0,False
1530,T-f37486,A-7641d3,03-02-2023,03-02-2023 05:00,5,urgent,123,5.0,True
1531,T-633fa7,A-054577,01-09-2023,02-09-2023 22:00,46,urgent,70,4.0,False
1532,T-a291f6,A-e98302,28-09-2023,01-10-2023 00:00,72,urgent,178,4.0,False
1533,T-bf9878,A-3ce5b8,15-11-2024,17-11-2024 19:00,67,urgent,15,3.0,False
1534,T-3345a4,A-6da850,21-12-2024,23-12-2024 09:00,57,low,112,4.0,False
1535,T-d99655,A-712533,26-11-2024,28-11-2024 00:00,48,high,104,-1.0,False
1536,T-2166d3,A-aa9511,11-01-2023,13-01-2023 08:00,56,high,136,4.0,False
1537,T-698b5a,A-d62e02,04-05-2024,05-05-2024 12:00,36,high,31,4.0,False
1538,T-4c47b4,A-f03140,29-02-2024,29-02-2024 08:00,8,low,152,5.0,False
1539,T-7da6d5,A-781cc0,17-12-2024,19-12-2024 16:00,64,high,162,3.0,False
1540,T-5e536f,A-40906c,21-10-2024,22-10-2024 08:00,32,medium,91,-1.0,False
1541,T-b94ce2,A-1f559b,10-12-2024,11-12-2024 18:00,42,urgent,142,5.0,False
1542,T-411de2,A-c9bb3e,27-09-2023,29-09-2023 21:00,69,low,7,5.0,False
1543,T-458b18,A-22f2df,23-05-2024,25-05-2024 22:00,70,urgent,60,5.0,False
1544,T-3171ab,A-4c56c9,26-08-2024,26-08-2024 09:00,9,low,10,4.0,False
1545,T-5435e7,A-7c83a1,10-04-2024,12-04-2024 08:00,56,high,140,3.0,False
1546,T-9c0369,A-34ea2f,24-09-2023,25-09-2023 16:00,40,low,30,4.0,False
1547,T-4a3162,A-bcbe98,21-08-2023,22-08-2023 07:00,31,urgent,112,5.0,False
1548,T-3e6e13,A-e1462e,02-08-2024,02-08-2024 12:00,12,urgent,115,3.0,False
1549,T-d9ea42,A-b11cd0,23-05-2023,24-05-2023 12:00,36,medium,158,5.0,False
1550,T-c0b9bc,A-f03140,15-06-2023,16-06-2023 07:00,31,urgent,143,3.0,False
1552,T-ebb598,A-84ebe4,06-09-2023,08-09-2023 19:00,67,low,132,4.0,False
1553,T-008e20,A-b78bf8,17-12-2024,19-12-2024 01:00,49,urgent,94,3.0,False
1554,T-b41d5c,A-9289f6,15-09-2023,15-09-2023 05:00,5,high,71,-1.0,False
1555,T-e45dfb,A-0f6450,08-04-2023,08-04-2023 16:00,16,medium,173,4.0,False
1557,T-41e58d,A-9bfc9f,29-02-2024,29-02-2024 04:00,4,high,170,-1.0,False
1558,T-129715,A-54ecc2,06-07-2023,08-07-2023 22:00,70,high,97,-1.0,False
1559,T-fa3300,A-bcf664,03-07-2024,06-07-2024 00:00,72,low,80,-1.0,False
1560,T-fa177b,A-e2cd1b,28-07-2023,30-07-2023 13:00,61,low,29,4.0,False
1561,T-95c3dd,A-fabe19,06-01-2024,07-01-2024 19:00,43,high,15,4.0,False
1562,T-57d464,A-671f31,07-11-2023,08-11-2023 20:00,44,high,146,4.0,False
1563,T-f97334,A-c45b23,02-11-2024,03-11-2024 18:00,42,urgent,75,-1.0,False
1564,T-c2f40f,A-1f0636,22-08-2024,22-08-2024 17:00,17,high,68,3.0,False
1565,T-6c2263,A-82861f,14-09-2024,14-09-2024 17:00,17,medium,150,3.0,False
1566,T-9ac5fe,A-068fc6,25-04-2024,26-04-2024 10:00,34,urgent,106,4.0,False
1567,T-70987d,A-1f7acb,05-12-2024,07-12-2024 09:00,57,high,178,-1.0,False
1568,T-96ccc2,A-186a44,30-12-2024,31-12-2024 00:00,24,high,146,4.0,False
1569,T-04fe85,A-6f8ad2,24-09-2023,24-09-2023 06:00,6,high,121,4.0,False
1570,T-8ab6ea,A-dcc3f1,20-08-2024,21-08-2024 21:00,45,high,153,-1.0,False
1571,T-7cb39d,A-3be56b,22-12-2023,22-12-2023 14:00,14,medium,32,3.0,False
1572,T-831e11,A-cb6cc6,26-06-2024,26-06-2024 05:00,5,low,90,-1.0,False
1573,T-95d237,A-cb5333,25-04-2023,25-04-2023 13:00,13,high,54,-1.0,False
1574,T-b251a1,A-20736a,08-01-2024,09-01-2024 01:00,25,urgent,11,3.0,False
1575,T-06628f,A-4e960a,31-10-2023,02-11-2023 06:00,54,urgent,95,-1.0,False
1576,T-452a96,A-2ebb4b,05-04-2024,06-04-2024 12:00,36,low,149,3.0,False
1577,T-702e0f,A-96e141,26-01-2024,27-01-2024 22:00,46,high,17,4.0,False
1578,T-710a02,A-1b7577,31-05-2024,31-05-2024 10:00,10,medium,37,3.0,False
1579,T-ca831e,A-9b9fe9,21-12-2024,21-12-2024 08:00,8,high,127,-1.0,False
1580,T-073728,A-b9eed8,03-03-2023,03-03-2023 22:00,22,medium,116,-1.0,True
1581,T-088e00,A-3b37d9,16-03-2023,18-03-2023 15:00,63,high,107,-1.0,False
1582,T-c9862e,A-96215d,04-08-2023,05-08-2023 01:00,25,urgent,115,3.0,False
1583,T-321bf6,A-5ed98d,28-06-2023,30-06-2023 17:00,65,urgent,79,5.0,False
1584,T-1df716,A-0b0d6d,09-10-2024,11-10-2024 01:00,49,medium,145,-1.0,False
1585,T-69edbb,A-c16cf7,24-10-2024,26-10-2024 09:00,57,low,46,4.0,False
1586,T-44cfed,A-592832,02-12-2023,04-12-2023 00:00,48,high,68,-1.0,False
1587,T-7d169d,A-4a4c2d,07-06-2023,08-06-2023 07:00,31,medium,121,-1.0,False
1588,T-1b9875,A-98a59a,08-09-2024,10-09-2024 13:00,61,low,48,5.0,False
1589,T-0ec7ca,A-e4bf56,13-02-2024,14-02-2024 11:00,35,low,59,3.0,False
1590,T-22aa61,A-4a4c2d,29-04-2023,01-05-2023 03:00,51,low,74,4.0,False
1591,T-ec55d4,A-9c18c4,24-07-2023,26-07-2023 21:00,69,urgent,67,5.0,False
1592,T-cee095,A-e08cd3,23-04-2023,24-04-2023 17:00,41,high,129,-1.0,False
1593,T-45f75a,A-dcc3f1,17-08-2024,18-08-2024 00:00,24,high,71,-1.0,False
1594,T-8b2aa1,A-65a46c,18-03-2024,19-03-2024 13:00,37,medium,118,-1.0,False
1595,T-a617b9,A-1d5444,01-06-2024,03-06-2024 07:00,55,high,29,4.0,False
1596,T-1850d3,A-0158bb,11-01-2024,12-01-2024 08:00,32,urgent,50,3.0,False
1597,T-a1bc5a,A-7c6b6b,24-06-2024,26-06-2024 01:00,49,low,41,-1.0,False
1598,T-361ccf,A-ce66f8,06-12-2024,07-12-2024 09:00,33,low,33,4.0,False
1599,T-0416e6,A-44dc83,31-08-2023,01-09-2023 11:00,35,high,120,5.0,False
1600,T-c1de5f,A-a09355,13-10-2023,15-10-2023 22:00,70,urgent,28,-1.0,False
1601,T-15233b,A-c62e55,24-09-2023,24-09-2023 15:00,15,low,8,-1.0,False
1602,T-2e0ccd,A-3b37d9,30-09-2023,01-10-2023 17:00,41,low,111,-1.0,False
1603,T-488392,A-bd4513,30-12-2024,30-12-2024 10:00,10,high,12,5.0,False
1604,T-2be50d,A-3a5ad8,26-12-2024,26-12-2024 14:00,14,urgent,16,5.0,False
1605,T-6ce2af,A-ccabf0,22-04-2023,23-04-2023 11:00,35,high,156,4.0,False
1606,T-f1d9e6,A-5a215a,10-06-2024,10-06-2024 18:00,18,medium,4,3.0,False
1607,T-64293a,A-8ae3fc,27-04-2024,29-04-2024 11:00,59,high,65,4.0,False
1609,T-5fbdb4,A-2789e3,06-01-2024,06-01-2024 20:00,20,medium,116,4.0,False
1610,T-627615,A-dec005,04-05-2023,06-05-2023 04:00,52,high,124,-1.0,False
1611,T-7b13df,A-ac85cd,01-08-2024,01-08-2024 23:00,23,low,35,-1.0,False
1612,T-3118d4,A-df1e44,22-11-2024,24-11-2024 20:00,68,high,128,-1.0,False
1613,T-9ac4b7,A-42b791,05-04-2023,07-04-2023 02:00,50,medium,20,-1.0,False
1614,T-5d1f63,A-c42f1f,16-08-2023,16-08-2023 03:00,3,low,11,3.0,False
1615,T-f81be8,A-503d5a,29-10-2024,31-10-2024 15:00,63,low,57,4.0,False
1616,T-a952c0,A-855a48,18-04-2023,20-04-2023 00:00,48,high,125,4.0,False
1617,T-2bafb7,A-7d514c,07-12-2024,09-12-2024 04:00,52,high,39,-1.0,False
1618,T-1761af,A-50bb9f,02-08-2023,04-08-2023 15:00,63,low,29,4.0,False
1619,T-ca8e8f,A-c608c8,16-08-2024,18-08-2024 10:00,58,low,93,-1.0,False
1620,T-38dc90,A-6dee43,05-02-2023,08-02-2023 00:00,72,high,9,5.0,False
1621,T-e2a819,A-508199,05-03-2024,07-03-2024 12:00,60,low,123,3.0,False
1622,T-b1654b,A-3c1a3f,10-11-2023,12-11-2023 03:00,51,high,63,-1.0,False
1624,T-759461,A-45ce7a,10-02-2023,12-02-2023 12:00,60,low,87,4.0,False
1625,T-a6d9f2,A-4437e4,03-11-2024,03-11-2024 02:00,2,urgent,168,-1.0,False
1626,T-88e515,A-1f0ac7,09-04-2023,10-04-2023 20:00,44,high,174,-1.0,False
1627,T-6af11a,A-4ef964,10-06-2023,12-06-2023 10:00,58,medium,47,-1.0,False
1628,T-e85a54,A-7dacce,16-03-2024,18-03-2024 12:00,60,urgent,129,4.0,False
1629,T-5b2cc5,A-e4bf56,01-08-2024,01-08-2024 07:00,7,low,169,-1.0,False
1630,T-236dda,A-09316c,28-06-2024,30-06-2024 04:00,52,high,110,5.0,True
1631,T-17e9a8,A-296d7c,05-07-2023,07-07-2023 23:00,71,low,118,4.0,False
1632,T-0892d2,A-4f18f0,04-07-2023,04-07-2023 04:00,4,low,80,3.0,False
1633,T-2099b8,A-d4e0d4,18-08-2024,20-08-2024 05:00,53,high,119,3.0,False
1634,T-739439,A-67be94,28-11-2024,29-11-2024 05:00,29,high,32,3.0,False
1635,T-9f3c3d,A-417d2f,01-05-2023,02-05-2023 05:00,29,low,74,-1.0,False
1636,T-a5d583,A-462d45,11-01-2024,12-01-2024 12:00,36,high,111,-1.0,False
1637,T-a38b5d,A-fe79a5,01-12-2023,02-12-2023 10:00,34,low,32,-1.0,False
1638,T-3ff542,A-855a48,10-07-2024,12-07-2024 17:00,65,low,96,3.0,False
1639,T-22582a,A-4ef964,25-11-2024,27-11-2024 17:00,65,medium,151,5.0,False
1640,T-0bea7d,A-5b4ebb,03-08-2023,05-08-2023 05:00,53,low,31,4.0,False
1641,T-cc11bd,A-977ca0,21-11-2024,23-11-2024 16:00,64,urgent,152,4.0,False
1642,T-95369a,A-c37601,11-06-2023,12-06-2023 14:00,38,low,124,4.0,False
1643,T-7507e8,A-e83938,10-08-2023,13-08-2023 00:00,72,medium,26,-1.0,False
1644,T-9b3f6c,A-ba6516,25-12-2024,25-12-2024 15:00,15,medium,44,4.0,False
1645,T-f7b50d,A-309e54,06-01-2024,06-01-2024 02:00,2,urgent,66,-1.0,False
1646,T-9a1a87,A-671f31,07-07-2023,08-07-2023 07:00,31,high,32,5.0,False
1648,T-19bc1e,A-a45270,06-02-2024,08-02-2024 15:00,63,high,162,-1.0,False
1649,T-0f97f5,A-7f4db3,12-05-2023,12-05-2023 19:00,19,low,153,3.0,False
1650,T-b91d49,A-fb186e,07-02-2024,07-02-2024 07:00,7,urgent,107,3.0,False
1651,T-3b3bad,A-39ddf4,13-03-2024,14-03-2024 03:00,27,medium,116,4.0,False
1653,T-6dd363,A-40a557,05-07-2024,06-07-2024 18:00,42,medium,150,3.0,False
1654,T-53723b,A-f19409,30-04-2023,30-04-2023 13:00,13,medium,45,-1.0,False
1655,T-afc27c,A-684255,29-07-2024,29-07-2024 17:00,17,low,95,-1.0,True
1656,T-f01315,A-956988,22-11-2024,24-11-2024 09:00,57,urgent,153,3.0,False
1657,T-2184bf,A-4e960a,30-03-2023,31-03-2023 08:00,32,urgent,15,3.0,False
1658,T-b23b9f,A-65c341,15-04-2023,17-04-2023 07:00,55,low,109,-1.0,False
1659,T-3444f4,A-902ef7,28-11-2023,30-11-2023 12:00,60,urgent,40,4.0,False
1660,T-7431ee,A-c70870,05-06-2023,07-06-2023 13:00,61,high,171,-1.0,False
1661,T-935963,A-bcbe98,12-09-2024,12-09-2024 05:00,5,low,85,4.0,False
1662,T-7a95e0,A-0baac2,16-12-2023,16-12-2023 07:00,7,low,54,-1.0,False
1663,T-eb97d9,A-32fb14,22-07-2024,22-07-2024 21:00,21,urgent,115,-1.0,False
1664,T-d6707b,A-7df7a7,24-04-2023,26-04-2023 02:00,50,high,5,5.0,False
1665,T-b7489a,A-71615e,12-01-2024,14-01-2024 01:00,49,medium,77,-1.0,False
1666,T-06f51b,A-7dacce,20-01-2023,21-01-2023 02:00,26,high,5,4.0,False
1667,T-f35250,A-151c9a,31-05-2024,01-06-2024 15:00,39,high,137,4.0,False
1668,T-7dedc0,A-a8d89d,26-03-2024,27-03-2024 05:00,29,low,146,5.0,False
1669,T-c248c0,A-0baac2,05-06-2024,07-06-2024 11:00,59,high,54,3.0,False
1670,T-bd44ab,A-bcf87c,19-12-2023,21-12-2023 08:00,56,medium,59,5.0,False
1671,T-060d32,A-854864,18-03-2023,20-03-2023 14:00,62,high,177,5.0,False
1672,T-4b7f17,A-354f12,13-08-2023,14-08-2023 23:00,47,medium,171,-1.0,False
1674,T-0217dd,A-484819,05-02-2023,05-02-2023 19:00,19,urgent,78,5.0,False
1675,T-8c0ca5,A-cbbe12,05-02-2024,06-02-2024 15:00,39,high,158,-1.0,False
1676,T-c15cd8,A-e3bd71,24-11-2023,26-11-2023 06:00,54,medium,132,5.0,False
1677,T-08abd6,A-dfbd31,07-03-2023,08-03-2023 10:00,34,medium,72,3.0,False
1678,T-6f6f56,A-fd9422,18-03-2024,20-03-2024 06:00,54,low,157,3.0,False
1679,T-4dc394,A-3f9cc0,26-04-2023,26-04-2023 02:00,2,medium,159,4.0,False
1680,T-a594a0,A-4bfa33,20-05-2023,20-05-2023 19:00,19,medium,84,4.0,False
1681,T-46fbb6,A-69fad4,27-07-2023,29-07-2023 06:00,54,low,167,-1.0,False
1682,T-88aac2,A-c9bb3e,09-12-2023,10-12-2023 05:00,29,urgent,161,4.0,False
1683,T-65364e,A-5f7781,26-05-2024,26-05-2024 06:00,6,high,63,-1.0,False
1684,T-fa9585,A-0a282f,26-10-2024,26-10-2024 18:00,18,medium,144,4.0,False
1685,T-0afa9f,A-e08cd3,02-11-2023,03-11-2023 17:00,41,low,79,-1.0,False
1686,T-88f56c,A-1f7acb,22-04-2023,23-04-2023 13:00,37,urgent,146,3.0,False
1687,T-a28b90,A-b30291,15-05-2023,15-05-2023 16:00,16,urgent,1,-1.0,False
1688,T-c27824,A-54ecc2,16-02-2023,16-02-2023 07:00,7,low,55,5.0,False
1689,T-fa10d0,A-0651a4,11-09-2023,11-09-2023 03:00,3,urgent,18,-1.0,False
1690,T-3b0545,A-c16101,10-03-2023,11-03-2023 00:00,24,high,168,-1.0,False
1691,T-c67f26,A-e2cd1b,03-07-2024,04-07-2024 03:00,27,urgent,72,5.0,False
1692,T-c779b5,A-50bb9f,14-08-2024,15-08-2024 23:00,47,urgent,33,-1.0,False
1693,T-4291f4,A-1ac5e0,21-05-2024,22-05-2024 18:00,42,high,136,3.0,False
1694,T-ad61d7,A-271f46,09-02-2023,10-02-2023 12:00,36,medium,79,-1.0,False
1695,T-6b1bf1,A-180abf,20-01-2024,21-01-2024 10:00,34,medium,5,3.0,False
1696,T-00183b,A-37f969,06-09-2023,06-09-2023 06:00,6,medium,5,4.0,False
1697,T-d37bb3,A-524364,25-10-2024,25-10-2024 19:00,19,urgent,57,4.0,False
1698,T-2e3ee5,A-9bfc9f,21-09-2024,21-09-2024 13:00,13,low,45,-1.0,False
1699,T-fbe6c4,A-526d93,26-10-2023,29-10-2023 00:00,72,high,148,3.0,True
1700,T-1d1488,A-90a8c8,01-02-2023,03-02-2023 11:00,59,urgent,71,4.0,False
1701,T-34c636,A-2922b6,13-11-2024,13-11-2024 04:00,4,high,70,4.0,False
1702,T-0aacaa,A-671f31,02-02-2023,03-02-2023 02:00,26,urgent,22,-1.0,False
1703,T-3c9151,A-59f724,15-12-2024,16-12-2024 05:00,29,urgent,146,4.0,False
1704,T-3915f7,A-310452,10-04-2024,10-04-2024 11:00,11,medium,139,3.0,False
1705,T-b7fe89,A-bad8c1,27-04-2024,28-04-2024 03:00,27,high,49,4.0,False
1706,T-f47516,A-db5e9e,11-01-2024,13-01-2024 20:00,68,low,18,5.0,False
1707,T-12e968,A-de58ca,07-12-2023,09-12-2023 11:00,59,medium,125,-1.0,False
1708,T-0037fe,A-e4bf56,02-05-2023,02-05-2023 04:00,4,urgent,78,3.0,False
1709,T-01bdb9,A-625d0b,20-11-2023,21-11-2023 19:00,43,low,34,3.0,False
1710,T-ee390f,A-410e86,18-03-2024,18-03-2024 22:00,22,medium,125,4.0,False
1711,T-8d7ff3,A-eb7fac,15-09-2023,15-09-2023 05:00,5,urgent,147,-1.0,False
1712,T-2572b1,A-712f1c,10-11-2023,11-11-2023 18:00,42,urgent,88,5.0,False
1713,T-45bddf,A-a45270,01-01-2024,03-01-2024 21:00,69,urgent,120,-1.0,False
1714,T-4537a8,A-7c5768,14-10-2024,14-10-2024 05:00,5,urgent,150,3.0,False
1715,T-6804d9,A-39b19f,13-04-2023,15-04-2023 11:00,59,high,26,3.0,False
1716,T-1df6ee,A-34d880,12-07-2024,13-07-2024 08:00,32,low,131,3.0,False
1717,T-6511fb,A-1e1b80,25-05-2023,26-05-2023 07:00,31,high,32,3.0,False
1718,T-7ad7ec,A-d4ac0e,28-06-2024,29-06-2024 04:00,28,high,53,-1.0,False
1719,T-1c02f2,A-417d2f,18-11-2023,19-11-2023 20:00,44,urgent,113,4.0,False
1720,T-0374bc,A-f446b6,06-12-2023,07-12-2023 14:00,38,urgent,53,3.0,False
1721,T-5d8f79,A-fb186e,28-07-2024,29-07-2024 11:00,35,medium,92,-1.0,False
1722,T-cee549,A-b07346,12-11-2024,12-11-2024 05:00,5,urgent,37,3.0,False
1723,T-fe219c,A-2d1036,22-03-2023,24-03-2023 16:00,64,high,3,4.0,False
1724,T-2912e9,A-5ed98d,13-02-2023,13-02-2023 14:00,14,medium,133,-1.0,False
1725,T-c78f8a,A-e4144b,04-11-2023,06-11-2023 14:00,62,medium,175,4.0,False
1726,T-429ce0,A-39ddf4,31-05-2023,31-05-2023 01:00,1,high,17,5.0,False
1727,T-f72f97,A-de24d5,27-06-2024,28-06-2024 17:00,41,medium,99,3.0,False
1730,T-36b118,A-84ebe4,18-07-2023,18-07-2023 11:00,11,high,128,-1.0,False
1731,T-bd85e1,A-3a5ad8,02-09-2024,04-09-2024 17:00,65,high,22,4.0,False
1732,T-089718,A-812c5b,06-01-2023,06-01-2023 13:00,13,medium,105,-1.0,False
1733,T-4f0baf,A-94d3da,13-09-2023,14-09-2023 03:00,27,urgent,60,-1.0,False
1734,T-ced7f6,A-f1f639,18-09-2024,18-09-2024 19:00,19,low,27,5.0,False
1735,T-cfb0cf,A-10b8da,18-04-2023,19-04-2023 09:00,33,low,77,3.0,False
1736,T-769e8b,A-35083d,24-09-2023,25-09-2023 09:00,33,high,176,5.0,False
1737,T-f0b00c,A-4437e4,16-11-2024,16-11-2024 18:00,18,medium,179,3.0,False
1738,T-c0657b,A-9289f6,12-06-2023,14-06-2023 02:00,50,low,155,-1.0,False
1739,T-4db443,A-08e34e,29-03-2024,30-03-2024 07:00,31,low,15,-1.0,False
1740,T-19a57f,A-2edab2,18-10-2023,20-10-2023 00:00,48,low,34,-1.0,False
1741,T-8639ca,A-8e47ca,30-09-2023,03-10-2023 00:00,72,medium,145,5.0,True
1742,T-26d259,A-712f1c,26-10-2023,28-10-2023 08:00,56,low,96,4.0,False
1743,T-cc9f02,A-5790f4,19-10-2024,20-10-2024 06:00,30,urgent,80,-1.0,False
1744,T-d3c23c,A-396e5f,25-08-2023,25-08-2023 02:00,2,low,166,-1.0,False
1745,T-35e9e6,A-b7b7b7,12-08-2023,13-08-2023 17:00,41,medium,37,5.0,False
1746,T-36db9a,A-6a7c9d,09-03-2023,11-03-2023 00:00,48,high,125,5.0,False
1747,T-9130f4,A-3d957b,02-03-2024,03-03-2024 02:00,26,high,73,-1.0,False
1748,T-52b693,A-e61e98,17-02-2024,18-02-2024 00:00,24,high,10,5.0,False
1749,T-97f5bb,A-31ab9a,25-12-2024,25-12-2024 21:00,21,medium,6,3.0,False
1750,T-633a99,A-016043,13-04-2024,13-04-2024 12:00,12,high,63,-1.0,False
1751,T-678cb9,A-463db0,08-02-2023,10-02-2023 18:00,66,medium,39,4.0,False
1752,T-a5b987,A-158f4e,27-01-2023,27-01-2023 23:00,23,high,156,-1.0,False
1753,T-94fe73,A-3a7284,16-08-2024,18-08-2024 19:00,67,urgent,56,4.0,False
1754,T-399f72,A-37f969,15-12-2023,15-12-2023 11:00,11,high,154,3.0,False
1755,T-8f66c9,A-c1dfe1,08-07-2024,10-07-2024 17:00,65,high,110,-1.0,False
1756,T-ec5618,A-1986ca,07-09-2024,09-09-2024 14:00,62,low,175,3.0,False
1757,T-1160c9,A-afa505,24-09-2023,25-09-2023 13:00,37,medium,58,3.0,False
1758,T-512f1f,A-fd9422,05-12-2023,06-12-2023 13:00,37,high,141,3.0,False
1759,T-2d97f8,A-4814a3,15-02-2024,16-02-2024 00:00,24,urgent,20,4.0,False
1760,T-ce367c,A-533452,27-07-2024,27-07-2024 20:00,20,urgent,30,-1.0,False
1761,T-10fe26,A-560d27,22-12-2023,22-12-2023 04:00,4,medium,29,5.0,False
1762,T-9bb4f6,A-7f4db3,20-05-2024,20-05-2024 08:00,8,medium,14,4.0,False
1763,T-a2dd12,A-18793f,01-10-2023,02-10-2023 09:00,33,high,168,4.0,False
1764,T-1742e2,A-7dacce,13-02-2024,14-02-2024 13:00,37,high,32,-1.0,False
1765,T-a661ac,A-9b9fe9,30-11-2023,02-12-2023 23:00,71,low,161,4.0,False
1766,T-17de9f,A-3932db,14-12-2023,15-12-2023 10:00,34,medium,46,-1.0,False
1768,T-04752b,A-9badbd,08-03-2023,09-03-2023 04:00,28,high,155,-1.0,False
1769,T-90e0e9,A-89ee83,14-05-2024,16-05-2024 03:00,51,medium,36,4.0,False
1770,T-77863a,A-e60f9d,27-01-2024,29-01-2024 23:00,71,urgent,132,-1.0,False
1771,T-eecc2f,A-c9bb3e,05-12-2024,05-12-2024 04:00,4,high,73,-1.0,False
1772,T-6014e5,A-e7beab,16-10-2023,18-10-2023 09:00,57,high,161,3.0,False
1773,T-0a20f3,A-7f6b86,03-07-2023,05-07-2023 17:00,65,medium,156,3.0,False
1774,T-415f6a,A-bd4708,03-12-2023,04-12-2023 05:00,29,urgent,2,-1.0,False
1775,T-afb450,A-e83938,22-05-2024,23-05-2024 17:00,41,low,171,-1.0,False
1776,T-b8b946,A-cc1d8d,09-04-2024,11-04-2024 14:00,62,medium,126,-1.0,False
1777,T-e771c5,A-0f3e88,28-07-2024,30-07-2024 17:00,65,low,4,-1.0,False
1778,T-65eac5,A-b07b56,19-04-2023,19-04-2023 15:00,15,urgent,104,-1.0,False
1779,T-4ad95c,A-118d55,03-12-2024,05-12-2024 02:00,50,medium,122,-1.0,False
1780,T-7bfd11,A-bb1eaa,04-06-2024,05-06-2024 00:00,24,low,11,-1.0,False
1781,T-55f338,A-cdf020,16-01-2023,16-01-2023 12:00,12,high,5,3.0,False
1782,T-30918a,A-c7ffc2,28-02-2024,01-03-2024 17:00,65,high,29,3.0,False
1783,T-035ec1,A-df10db,11-09-2024,13-09-2024 21:00,69,medium,127,3.0,False
1784,T-35cdd0,A-c16101,31-08-2024,31-08-2024 17:00,17,high,67,-1.0,False
1785,T-43635f,A-de58ca,05-11-2024,06-11-2024 10:00,34,medium,152,4.0,False
1786,T-192ed5,A-3932db,22-09-2024,24-09-2024 13:00,61,low,74,-1.0,False
1787,T-890bef,A-39ddf4,11-01-2023,11-01-2023 07:00,7,high,109,4.0,False
1788,T-dd8c7f,A-439b2f,23-01-2024,24-01-2024 06:00,30,urgent,66,-1.0,False
1789,T-c88d4c,A-82d8a6,09-09-2024,11-09-2024 05:00,53,urgent,163,4.0,False
1790,T-30e7ba,A-31ab9a,17-01-2024,18-01-2024 23:00,47,high,58,-1.0,False
1791,T-cfbf16,A-249769,12-10-2024,14-10-2024 15:00,63,low,13,5.0,False
1792,T-ab3873,A-8b0451,09-01-2023,09-01-2023 16:00,16,urgent,115,-1.0,False
1793,T-db8ee9,A-05f0e5,06-06-2024,06-06-2024 13:00,13,medium,58,4.0,False
1794,T-11a32d,A-94c3cd,05-11-2023,07-11-2023 06:00,54,urgent,86,-1.0,True
